Zählpunktbezeichnung;Kennzahl;Zählernummer;Exportiere ab;Exportiere bis;Exportiere ab;Exportiere bis
AT0090000000000000000000000049656;1-1:1.9.0 P.01;;01.10.2023;31.10.2023;00:00;00:00
Startdatum;Startuhrzeit;Enddatum;Enduhrzeit;Verbrauch (in kWh);Zählerstand um 24 Uhr (in kWh);Status
20.10.2023;03:15;20.10.2023;03:30;0,168;-;Wahrer Wert
20.10.2023;03:30;20.10.2023;03:45;0,177;-;Wahrer Wert
20.10.2023;03:45;20.10.2023;04:00;0,192;-;Wahrer Wert
20.10.2023;04:00;20.10.2023;04:15;0,179;-;Wahrer Wert
20.10.2023;04:15;20.10.2023;04:30;0,176;-;Wahrer Wert
20.10.2023;04:30;20.10.2023;04:45;0,163;-;Wahrer Wert
20.10.2023;04:45;20.10.2023;05:00;0,188;-;Wahrer Wert
20.10.2023;05:00;20.10.2023;05:15;0,178;-;Wahrer Wert
20.10.2023;05:15;20.10.2023;05:30;0,181;-;Wahrer Wert
20.10.2023;05:30;20.10.2023;05:45;0,179;-;Wahrer Wert
20.10.2023;05:45;20.10.2023;06:00;0,179;-;Wahrer Wert
20.10.2023;06:00;20.10.2023;06:15;0,222;-;Wahrer Wert
20.10.2023;06:15;20.10.2023;06:30;0,179;-;Wahrer Wert
20.10.2023;06:30;20.10.2023;06:45;0,188;-;Wahrer Wert
20.10.2023;06:45;20.10.2023;07:00;0,176;-;Wahrer Wert
20.10.2023;07:00;20.10.2023;07:15;0,190;-;Wahrer Wert
20.10.2023;07:15;20.10.2023;07:30;0,183;-;Wahrer Wert
20.10.2023;07:30;20.10.2023;07:45;0,169;-;Wahrer Wert
20.10.2023;07:45;20.10.2023;08:00;0,138;-;Wahrer Wert
20.10.2023;08:00;20.10.2023;08:15;0,137;-;Wahrer Wert
20.10.2023;08:15;20.10.2023;08:30;0,122;-;Wahrer Wert
20.10.2023;08:30;20.10.2023;08:45;0,046;-;Wahrer Wert
20.10.2023;08:45;20.10.2023;09:00;0,043;-;Wahrer Wert
20.10.2023;09:00;20.10.2023;09:15;0,037;-;Wahrer Wert
20.10.2023;09:15;20.10.2023;09:30;0,021;-;Wahrer Wert
20.10.2023;09:30;20.10.2023;09:45;0,043;-;Wahrer Wert
20.10.2023;09:45;20.10.2023;10:00;0,005;-;Wahrer Wert
20.10.2023;10:00;20.10.2023;10:15;0,002;-;Wahrer Wert
20.10.2023;10:15;20.10.2023;10:30;0,012;-;Wahrer Wert
20.10.2023;10:30;20.10.2023;10:45;0,001;-;Wahrer Wert
20.10.2023;10:45;20.10.2023;11:00;0,010;-;Wahrer Wert
20.10.2023;11:00;20.10.2023;11:15;0,000;-;Wahrer Wert
20.10.2023;11:15;20.10.2023;11:30;0,000;-;Wahrer Wert
20.10.2023;11:30;20.10.2023;11:45;0,033;-;Wahrer Wert
20.10.2023;11:45;20.10.2023;12:00;0,241;-;Wahrer Wert
20.10.2023;12:00;20.10.2023;12:15;0,984;-;Wahrer Wert
20.10.2023;12:15;20.10.2023;12:30;0,000;-;Wahrer Wert
20.10.2023;12:30;20.10.2023;12:45;0,000;-;Wahrer Wert
20.10.2023;12:45;20.10.2023;13:00;0,001;-;Wahrer Wert
20.10.2023;13:00;20.10.2023;13:15;0,026;-;Wahrer Wert
20.10.2023;13:15;20.10.2023;13:30;0,006;-;Wahrer Wert
20.10.2023;13:30;20.10.2023;13:45;0,184;-;Wahrer Wert
20.10.2023;13:45;20.10.2023;14:00;0,115;-;Wahrer Wert
20.10.2023;14:00;20.10.2023;14:15;0,132;-;Wahrer Wert
20.10.2023;14:15;20.10.2023;14:30;0,135;-;Wahrer Wert
20.10.2023;14:30;20.10.2023;14:45;0,138;-;Wahrer Wert
20.10.2023;14:45;20.10.2023;15:00;0,127;-;Wahrer Wert
20.10.2023;15:00;20.10.2023;15:15;0,114;-;Wahrer Wert
20.10.2023;15:15;20.10.2023;15:30;0,106;-;Wahrer Wert
20.10.2023;15:30;20.10.2023;15:45;0,069;-;Wahrer Wert
20.10.2023;15:45;20.10.2023;16:00;0,062;-;Wahrer Wert
20.10.2023;16:00;20.10.2023;16:15;0,066;-;Wahrer Wert
20.10.2023;16:15;20.10.2023;16:30;0,063;-;Wahrer Wert
20.10.2023;16:30;20.10.2023;16:45;0,071;-;Wahrer Wert
20.10.2023;16:45;20.10.2023;17:00;0,016;-;Wahrer Wert
20.10.2023;17:00;20.10.2023;17:15;0,028;-;Wahrer Wert
20.10.2023;17:15;20.10.2023;17:30;0,068;-;Wahrer Wert
20.10.2023;17:30;20.10.2023;17:45;0,081;-;Wahrer Wert
20.10.2023;17:45;20.10.2023;18:00;0,074;-;Wahrer Wert
20.10.2023;18:00;20.10.2023;18:15;0,081;-;Wahrer Wert
20.10.2023;18:15;20.10.2023;18:30;0,097;-;Wahrer Wert
20.10.2023;18:30;20.10.2023;18:45;0,116;-;Wahrer Wert
20.10.2023;18:45;20.10.2023;19:00;0,095;-;Wahrer Wert
20.10.2023;19:00;20.10.2023;19:15;0,409;-;Wahrer Wert
20.10.2023;19:15;20.10.2023;19:30;1,348;-;Wahrer Wert
20.10.2023;19:30;20.10.2023;19:45;0,530;-;Wahrer Wert
20.10.2023;19:45;20.10.2023;20:00;0,077;-;Wahrer Wert
20.10.2023;20:00;20.10.2023;20:15;0,088;-;Wahrer Wert
20.10.2023;20:15;20.10.2023;20:30;0,072;-;Wahrer Wert
20.10.2023;20:30;20.10.2023;20:45;0,098;-;Wahrer Wert
20.10.2023;20:45;20.10.2023;21:00;0,092;-;Wahrer Wert
20.10.2023;21:00;20.10.2023;21:15;0,114;-;Wahrer Wert
20.10.2023;21:15;20.10.2023;21:30;0,090;-;Wahrer Wert
20.10.2023;21:30;20.10.2023;21:45;0,099;-;Wahrer Wert
20.10.2023;21:45;20.10.2023;22:00;0,087;-;Wahrer Wert
20.10.2023;22:00;20.10.2023;22:15;0,110;-;Wahrer Wert
20.10.2023;22:15;20.10.2023;22:30;0,102;-;Wahrer Wert
20.10.2023;22:30;20.10.2023;22:45;0,097;-;Wahrer Wert
20.10.2023;22:45;20.10.2023;23:00;0,063;-;Wahrer Wert
20.10.2023;23:00;20.10.2023;23:15;0,060;-;Wahrer Wert
20.10.2023;23:15;20.10.2023;23:30;0,069;-;Wahrer Wert
20.10.2023;23:30;20.10.2023;23:45;0,069;-;Wahrer Wert
20.10.2023;23:45;21.10.2023;00:00;0,055;-;Wahrer Wert
21.10.2023;00:00;21.10.2023;00:15;0,054;-;Wahrer Wert
21.10.2023;00:15;21.10.2023;00:30;0,060;-;Wahrer Wert
21.10.2023;00:30;21.10.2023;00:45;0,070;-;Wahrer Wert
21.10.2023;00:45;21.10.2023;01:00;0,060;-;Wahrer Wert
21.10.2023;01:00;21.10.2023;01:15;0,046;-;Wahrer Wert
21.10.2023;01:15;21.10.2023;01:30;0,061;-;Wahrer Wert
21.10.2023;01:30;21.10.2023;01:45;0,066;-;Wahrer Wert
21.10.2023;01:45;21.10.2023;02:00;0,068;-;Wahrer Wert
21.10.2023;02:00;21.10.2023;02:15;0,051;-;Wahrer Wert
21.10.2023;02:15;21.10.2023;02:30;0,057;-;Wahrer Wert
21.10.2023;02:30;21.10.2023;02:45;0,054;-;Wahrer Wert
21.10.2023;02:45;21.10.2023;03:00;0,075;-;Wahrer Wert
21.10.2023;03:00;21.10.2023;03:15;0,058;-;Wahrer Wert
21.10.2023;03:15;21.10.2023;03:30;0,056;-;Wahrer Wert
21.10.2023;03:30;21.10.2023;03:45;0,061;-;Wahrer Wert
21.10.2023;03:45;21.10.2023;04:00;0,061;-;Wahrer Wert
21.10.2023;04:00;21.10.2023;04:15;0,070;-;Wahrer Wert
21.10.2023;04:15;21.10.2023;04:30;0,047;-;Wahrer Wert
21.10.2023;04:30;21.10.2023;04:45;0,059;-;Wahrer Wert
21.10.2023;04:45;21.10.2023;05:00;0,061;-;Wahrer Wert
21.10.2023;05:00;21.10.2023;05:15;0,072;-;Wahrer Wert
21.10.2023;05:15;21.10.2023;05:30;0,055;-;Wahrer Wert
21.10.2023;05:30;21.10.2023;05:45;0,055;-;Wahrer Wert
21.10.2023;05:45;21.10.2023;06:00;0,052;-;Wahrer Wert
21.10.2023;06:00;21.10.2023;06:15;0,061;-;Wahrer Wert
21.10.2023;06:15;21.10.2023;06:30;0,074;-;Wahrer Wert
21.10.2023;06:30;21.10.2023;06:45;0,046;-;Wahrer Wert
21.10.2023;06:45;21.10.2023;07:00;0,060;-;Wahrer Wert
21.10.2023;07:00;21.10.2023;07:15;0,052;-;Wahrer Wert
21.10.2023;07:15;21.10.2023;07:30;0,088;-;Wahrer Wert
21.10.2023;07:30;21.10.2023;07:45;0,056;-;Wahrer Wert
21.10.2023;07:45;21.10.2023;08:00;0,051;-;Wahrer Wert
21.10.2023;08:00;21.10.2023;08:15;0,052;-;Wahrer Wert
21.10.2023;08:15;21.10.2023;08:30;0,036;-;Wahrer Wert
21.10.2023;08:30;21.10.2023;08:45;0,025;-;Wahrer Wert
21.10.2023;08:45;21.10.2023;09:00;0,002;-;Wahrer Wert
21.10.2023;09:00;21.10.2023;09:15;0,138;-;Wahrer Wert
21.10.2023;09:15;21.10.2023;09:30;0,000;-;Wahrer Wert
21.10.2023;09:30;21.10.2023;09:45;0,000;-;Wahrer Wert
21.10.2023;09:45;21.10.2023;10:00;0,000;-;Wahrer Wert
21.10.2023;10:00;21.10.2023;10:15;0,018;-;Wahrer Wert
21.10.2023;10:15;21.10.2023;10:30;0,000;-;Wahrer Wert
21.10.2023;10:30;21.10.2023;10:45;0,001;-;Wahrer Wert
21.10.2023;10:45;21.10.2023;11:00;0,000;-;Wahrer Wert
21.10.2023;11:00;21.10.2023;11:15;0,000;-;Wahrer Wert
21.10.2023;11:15;21.10.2023;11:30;0,000;-;Wahrer Wert
21.10.2023;11:30;21.10.2023;11:45;0,000;-;Wahrer Wert
21.10.2023;11:45;21.10.2023;12:00;0,001;-;Wahrer Wert
21.10.2023;12:00;21.10.2023;12:15;0,000;-;Wahrer Wert
21.10.2023;12:15;21.10.2023;12:30;0,000;-;Wahrer Wert
21.10.2023;12:30;21.10.2023;12:45;0,991;-;Wahrer Wert
21.10.2023;12:45;21.10.2023;13:00;1,857;-;Wahrer Wert
21.10.2023;13:00;21.10.2023;13:15;2,110;-;Wahrer Wert
21.10.2023;13:15;21.10.2023;13:30;2,156;-;Wahrer Wert
21.10.2023;13:30;21.10.2023;13:45;1,992;-;Wahrer Wert
21.10.2023;13:45;21.10.2023;14:00;1,893;-;Wahrer Wert
21.10.2023;14:00;21.10.2023;14:15;1,912;-;Wahrer Wert
21.10.2023;14:15;21.10.2023;14:30;2,103;-;Wahrer Wert
21.10.2023;14:30;21.10.2023;14:45;2,019;-;Wahrer Wert
21.10.2023;14:45;21.10.2023;15:00;1,933;-;Wahrer Wert
21.10.2023;15:00;21.10.2023;15:15;2,002;-;Wahrer Wert
21.10.2023;15:15;21.10.2023;15:30;0,401;-;Wahrer Wert
21.10.2023;15:30;21.10.2023;15:45;0,000;-;Wahrer Wert
21.10.2023;15:45;21.10.2023;16:00;0,000;-;Wahrer Wert
21.10.2023;16:00;21.10.2023;16:15;0,010;-;Wahrer Wert
21.10.2023;16:15;21.10.2023;16:30;0,000;-;Wahrer Wert
21.10.2023;16:30;21.10.2023;16:45;0,288;-;Wahrer Wert
21.10.2023;16:45;21.10.2023;17:00;0,949;-;Wahrer Wert
21.10.2023;17:00;21.10.2023;17:15;0,021;-;Wahrer Wert
21.10.2023;17:15;21.10.2023;17:30;0,048;-;Wahrer Wert
21.10.2023;17:30;21.10.2023;17:45;0,080;-;Wahrer Wert
21.10.2023;17:45;21.10.2023;18:00;0,075;-;Wahrer Wert
21.10.2023;18:00;21.10.2023;18:15;0,075;-;Wahrer Wert
21.10.2023;18:15;21.10.2023;18:30;0,078;-;Wahrer Wert
21.10.2023;18:30;21.10.2023;18:45;0,217;-;Wahrer Wert
21.10.2023;18:45;21.10.2023;19:00;0,102;-;Wahrer Wert
21.10.2023;19:00;21.10.2023;19:15;0,078;-;Wahrer Wert
21.10.2023;19:15;21.10.2023;19:30;0,075;-;Wahrer Wert
21.10.2023;19:30;21.10.2023;19:45;0,073;-;Wahrer Wert
21.10.2023;19:45;21.10.2023;20:00;0,083;-;Wahrer Wert
21.10.2023;20:00;21.10.2023;20:15;0,077;-;Wahrer Wert
21.10.2023;20:15;21.10.2023;20:30;0,083;-;Wahrer Wert
21.10.2023;20:30;21.10.2023;20:45;0,079;-;Wahrer Wert
21.10.2023;20:45;21.10.2023;21:00;0,089;-;Wahrer Wert
21.10.2023;21:00;21.10.2023;21:15;0,100;-;Wahrer Wert
21.10.2023;21:15;21.10.2023;21:30;0,087;-;Wahrer Wert
21.10.2023;21:30;21.10.2023;21:45;0,068;-;Wahrer Wert
21.10.2023;21:45;21.10.2023;22:00;0,070;-;Wahrer Wert
21.10.2023;22:00;21.10.2023;22:15;0,078;-;Wahrer Wert
21.10.2023;22:15;21.10.2023;22:30;0,081;-;Wahrer Wert
21.10.2023;22:30;21.10.2023;22:45;0,064;-;Wahrer Wert
21.10.2023;22:45;21.10.2023;23:00;0,062;-;Wahrer Wert
21.10.2023;23:00;21.10.2023;23:15;0,060;-;Wahrer Wert
21.10.2023;23:15;21.10.2023;23:30;0,081;-;Wahrer Wert
21.10.2023;23:30;21.10.2023;23:45;0,059;-;Wahrer Wert
21.10.2023;23:45;22.10.2023;00:00;0,066;-;Wahrer Wert
22.10.2023;00:00;22.10.2023;00:15;0,050;-;Wahrer Wert
22.10.2023;00:15;22.10.2023;00:30;0,077;-;Wahrer Wert
22.10.2023;00:30;22.10.2023;00:45;0,064;-;Wahrer Wert
22.10.2023;00:45;22.10.2023;01:00;0,064;-;Wahrer Wert
22.10.2023;01:00;22.10.2023;01:15;0,054;-;Wahrer Wert
22.10.2023;01:15;22.10.2023;01:30;0,061;-;Wahrer Wert
22.10.2023;01:30;22.10.2023;01:45;0,075;-;Wahrer Wert
22.10.2023;01:45;22.10.2023;02:00;0,065;-;Wahrer Wert
22.10.2023;02:00;22.10.2023;02:15;0,057;-;Wahrer Wert
22.10.2023;02:15;22.10.2023;02:30;0,062;-;Wahrer Wert
22.10.2023;02:30;22.10.2023;02:45;0,067;-;Wahrer Wert
22.10.2023;02:45;22.10.2023;03:00;0,077;-;Wahrer Wert
22.10.2023;03:00;22.10.2023;03:15;0,061;-;Wahrer Wert
22.10.2023;03:15;22.10.2023;03:30;0,060;-;Wahrer Wert
22.10.2023;03:30;22.10.2023;03:45;0,066;-;Wahrer Wert
22.10.2023;03:45;22.10.2023;04:00;0,074;-;Wahrer Wert
22.10.2023;04:00;22.10.2023;04:15;0,070;-;Wahrer Wert
22.10.2023;04:15;22.10.2023;04:30;0,073;-;Wahrer Wert
22.10.2023;04:30;22.10.2023;04:45;0,068;-;Wahrer Wert
22.10.2023;04:45;22.10.2023;05:00;0,064;-;Wahrer Wert
22.10.2023;05:00;22.10.2023;05:15;0,089;-;Wahrer Wert
22.10.2023;05:15;22.10.2023;05:30;0,270;-;Wahrer Wert
22.10.2023;05:30;22.10.2023;05:45;2,713;-;Wahrer Wert
22.10.2023;05:45;22.10.2023;06:00;2,709;-;Wahrer Wert
22.10.2023;06:00;22.10.2023;06:15;2,743;-;Wahrer Wert
22.10.2023;06:15;22.10.2023;06:30;2,727;-;Wahrer Wert
22.10.2023;06:30;22.10.2023;06:45;2,718;-;Wahrer Wert
22.10.2023;06:45;22.10.2023;07:00;2,711;-;Wahrer Wert
22.10.2023;07:00;22.10.2023;07:15;0,817;-;Wahrer Wert
22.10.2023;07:15;22.10.2023;07:30;0,077;-;Wahrer Wert
22.10.2023;07:30;22.10.2023;07:45;0,059;-;Wahrer Wert
22.10.2023;07:45;22.10.2023;08:00;0,066;-;Wahrer Wert
22.10.2023;08:00;22.10.2023;08:15;0,060;-;Wahrer Wert
22.10.2023;08:15;22.10.2023;08:30;0,053;-;Wahrer Wert
22.10.2023;08:30;22.10.2023;08:45;0,041;-;Wahrer Wert
22.10.2023;08:45;22.10.2023;09:00;0,044;-;Wahrer Wert
22.10.2023;09:00;22.10.2023;09:15;0,005;-;Wahrer Wert
22.10.2023;09:15;22.10.2023;09:30;0,083;-;Wahrer Wert
22.10.2023;09:30;22.10.2023;09:45;0,009;-;Wahrer Wert
22.10.2023;09:45;22.10.2023;10:00;0,001;-;Wahrer Wert
22.10.2023;10:00;22.10.2023;10:15;0,000;-;Wahrer Wert
22.10.2023;10:15;22.10.2023;10:30;0,000;-;Wahrer Wert
22.10.2023;10:30;22.10.2023;10:45;0,000;-;Wahrer Wert
22.10.2023;10:45;22.10.2023;11:00;0,357;-;Wahrer Wert
22.10.2023;11:00;22.10.2023;11:15;0,236;-;Wahrer Wert
22.10.2023;11:15;22.10.2023;11:30;0,196;-;Wahrer Wert
22.10.2023;11:30;22.10.2023;11:45;0,199;-;Wahrer Wert
22.10.2023;11:45;22.10.2023;12:00;0,424;-;Wahrer Wert
22.10.2023;12:00;22.10.2023;12:15;1,149;-;Wahrer Wert
22.10.2023;12:15;22.10.2023;12:30;0,149;-;Wahrer Wert
22.10.2023;12:30;22.10.2023;12:45;0,225;-;Wahrer Wert
22.10.2023;12:45;22.10.2023;13:00;0,344;-;Wahrer Wert
22.10.2023;13:00;22.10.2023;13:15;0,149;-;Wahrer Wert
22.10.2023;13:15;22.10.2023;13:30;0,000;-;Wahrer Wert
22.10.2023;13:30;22.10.2023;13:45;0,011;-;Wahrer Wert
22.10.2023;13:45;22.10.2023;14:00;0,035;-;Wahrer Wert
22.10.2023;14:00;22.10.2023;14:15;0,000;-;Wahrer Wert
22.10.2023;14:15;22.10.2023;14:30;0,000;-;Wahrer Wert
22.10.2023;14:30;22.10.2023;14:45;0,000;-;Wahrer Wert
22.10.2023;14:45;22.10.2023;15:00;0,024;-;Wahrer Wert
22.10.2023;15:00;22.10.2023;15:15;0,070;-;Wahrer Wert
22.10.2023;15:15;22.10.2023;15:30;0,010;-;Wahrer Wert
22.10.2023;15:30;22.10.2023;15:45;0,005;-;Wahrer Wert
22.10.2023;15:45;22.10.2023;16:00;0,008;-;Wahrer Wert
22.10.2023;16:00;22.10.2023;16:15;0,018;-;Wahrer Wert
22.10.2023;16:15;22.10.2023;16:30;0,008;-;Wahrer Wert
22.10.2023;16:30;22.10.2023;16:45;0,178;-;Wahrer Wert
22.10.2023;16:45;22.10.2023;17:00;0,047;-;Wahrer Wert
22.10.2023;17:00;22.10.2023;17:15;0,046;-;Wahrer Wert
22.10.2023;17:15;22.10.2023;17:30;0,074;-;Wahrer Wert
22.10.2023;17:30;22.10.2023;17:45;0,205;-;Wahrer Wert
22.10.2023;17:45;22.10.2023;18:00;0,080;-;Wahrer Wert
22.10.2023;18:00;22.10.2023;18:15;0,077;-;Wahrer Wert
22.10.2023;18:15;22.10.2023;18:30;0,096;-;Wahrer Wert
22.10.2023;18:30;22.10.2023;18:45;0,081;-;Wahrer Wert
22.10.2023;18:45;22.10.2023;19:00;0,081;-;Wahrer Wert
22.10.2023;19:00;22.10.2023;19:15;0,066;-;Wahrer Wert
22.10.2023;19:15;22.10.2023;19:30;0,073;-;Wahrer Wert
22.10.2023;19:30;22.10.2023;19:45;0,078;-;Wahrer Wert
22.10.2023;19:45;22.10.2023;20:00;0,177;-;Wahrer Wert
22.10.2023;20:00;22.10.2023;20:15;0,216;-;Wahrer Wert
22.10.2023;20:15;22.10.2023;20:30;0,211;-;Wahrer Wert
22.10.2023;20:30;22.10.2023;20:45;0,214;-;Wahrer Wert
22.10.2023;20:45;22.10.2023;21:00;0,222;-;Wahrer Wert
22.10.2023;21:00;22.10.2023;21:15;0,229;-;Wahrer Wert
22.10.2023;21:15;22.10.2023;21:30;0,210;-;Wahrer Wert
22.10.2023;21:30;22.10.2023;21:45;0,220;-;Wahrer Wert
22.10.2023;21:45;22.10.2023;22:00;0,412;-;Wahrer Wert
22.10.2023;22:00;22.10.2023;22:15;0,536;-;Wahrer Wert
22.10.2023;22:15;22.10.2023;22:30;0,295;-;Wahrer Wert
22.10.2023;22:30;22.10.2023;22:45;0,187;-;Wahrer Wert
22.10.2023;22:45;22.10.2023;23:00;0,222;-;Wahrer Wert
22.10.2023;23:00;22.10.2023;23:15;0,187;-;Wahrer Wert
22.10.2023;23:15;22.10.2023;23:30;0,185;-;Wahrer Wert
22.10.2023;23:30;22.10.2023;23:45;0,172;-;Wahrer Wert
22.10.2023;23:45;23.10.2023;00:00;0,170;-;Wahrer Wert
23.10.2023;00:00;23.10.2023;00:15;0,174;-;Wahrer Wert
23.10.2023;00:15;23.10.2023;00:30;0,191;-;Wahrer Wert
23.10.2023;00:30;23.10.2023;00:45;0,172;-;Wahrer Wert
23.10.2023;00:45;23.10.2023;01:00;0,175;-;Wahrer Wert
23.10.2023;01:00;23.10.2023;01:15;0,167;-;Wahrer Wert
23.10.2023;01:15;23.10.2023;01:30;0,184;-;Wahrer Wert
23.10.2023;01:30;23.10.2023;01:45;0,185;-;Wahrer Wert
23.10.2023;01:45;23.10.2023;02:00;0,174;-;Wahrer Wert
23.10.2023;02:00;23.10.2023;02:15;0,169;-;Wahrer Wert
23.10.2023;02:15;23.10.2023;02:30;0,179;-;Wahrer Wert
23.10.2023;02:30;23.10.2023;02:45;0,185;-;Wahrer Wert
23.10.2023;02:45;23.10.2023;03:00;0,185;-;Wahrer Wert
23.10.2023;03:00;23.10.2023;03:15;0,175;-;Wahrer Wert
23.10.2023;03:15;23.10.2023;03:30;0,175;-;Wahrer Wert
23.10.2023;03:30;23.10.2023;03:45;0,186;-;Wahrer Wert
23.10.2023;03:45;23.10.2023;04:00;0,192;-;Wahrer Wert
23.10.2023;04:00;23.10.2023;04:15;0,174;-;Wahrer Wert
23.10.2023;04:15;23.10.2023;04:30;0,167;-;Wahrer Wert
23.10.2023;04:30;23.10.2023;04:45;0,175;-;Wahrer Wert
23.10.2023;04:45;23.10.2023;05:00;0,186;-;Wahrer Wert
23.10.2023;05:00;23.10.2023;05:15;0,180;-;Wahrer Wert
23.10.2023;05:15;23.10.2023;05:30;0,164;-;Wahrer Wert
23.10.2023;05:30;23.10.2023;05:45;0,181;-;Wahrer Wert
23.10.2023;05:45;23.10.2023;06:00;0,204;-;Wahrer Wert
23.10.2023;06:00;23.10.2023;06:15;0,202;-;Wahrer Wert
23.10.2023;06:15;23.10.2023;06:30;0,189;-;Wahrer Wert
23.10.2023;06:30;23.10.2023;06:45;0,198;-;Wahrer Wert
23.10.2023;06:45;23.10.2023;07:00;0,187;-;Wahrer Wert
23.10.2023;07:00;23.10.2023;07:15;0,189;-;Wahrer Wert
23.10.2023;07:15;23.10.2023;07:30;0,178;-;Wahrer Wert
23.10.2023;07:30;23.10.2023;07:45;0,167;-;Wahrer Wert
23.10.2023;07:45;23.10.2023;08:00;0,148;-;Wahrer Wert
23.10.2023;08:00;23.10.2023;08:15;0,134;-;Wahrer Wert
23.10.2023;08:15;23.10.2023;08:30;0,149;-;Wahrer Wert
23.10.2023;08:30;23.10.2023;08:45;0,112;-;Wahrer Wert
23.10.2023;08:45;23.10.2023;09:00;0,077;-;Wahrer Wert
23.10.2023;09:00;23.10.2023;09:15;0,030;-;Wahrer Wert
23.10.2023;09:15;23.10.2023;09:30;0,076;-;Wahrer Wert
23.10.2023;09:30;23.10.2023;09:45;0,000;-;Wahrer Wert
23.10.2023;09:45;23.10.2023;10:00;0,000;-;Wahrer Wert
23.10.2023;10:00;23.10.2023;10:15;0,000;-;Wahrer Wert
23.10.2023;10:15;23.10.2023;10:30;0,000;-;Wahrer Wert
23.10.2023;10:30;23.10.2023;10:45;0,000;-;Wahrer Wert
23.10.2023;10:45;23.10.2023;11:00;0,000;-;Wahrer Wert
23.10.2023;11:00;23.10.2023;11:15;0,000;-;Wahrer Wert
23.10.2023;11:15;23.10.2023;11:30;0,000;-;Wahrer Wert
23.10.2023;11:30;23.10.2023;11:45;0,252;-;Wahrer Wert
23.10.2023;11:45;23.10.2023;12:00;0,177;-;Wahrer Wert
23.10.2023;12:00;23.10.2023;12:15;0,000;-;Wahrer Wert
23.10.2023;12:15;23.10.2023;12:30;0,000;-;Wahrer Wert
23.10.2023;12:30;23.10.2023;12:45;0,000;-;Wahrer Wert
23.10.2023;12:45;23.10.2023;13:00;0,000;-;Wahrer Wert
23.10.2023;13:00;23.10.2023;13:15;0,000;-;Wahrer Wert
23.10.2023;13:15;23.10.2023;13:30;0,000;-;Wahrer Wert
23.10.2023;13:30;23.10.2023;13:45;0,000;-;Wahrer Wert
23.10.2023;13:45;23.10.2023;14:00;0,000;-;Wahrer Wert
23.10.2023;14:00;23.10.2023;14:15;0,000;-;Wahrer Wert
23.10.2023;14:15;23.10.2023;14:30;0,001;-;Wahrer Wert
23.10.2023;14:30;23.10.2023;14:45;0,012;-;Wahrer Wert
23.10.2023;14:45;23.10.2023;15:00;0,002;-;Wahrer Wert
23.10.2023;15:00;23.10.2023;15:15;0,000;-;Wahrer Wert
23.10.2023;15:15;23.10.2023;15:30;0,001;-;Wahrer Wert
23.10.2023;15:30;23.10.2023;15:45;0,000;-;Wahrer Wert
23.10.2023;15:45;23.10.2023;16:00;0,055;-;Wahrer Wert
23.10.2023;16:00;23.10.2023;16:15;0,068;-;Wahrer Wert
23.10.2023;16:15;23.10.2023;16:30;0,265;-;Wahrer Wert
23.10.2023;16:30;23.10.2023;16:45;0,000;-;Wahrer Wert
23.10.2023;16:45;23.10.2023;17:00;0,001;-;Wahrer Wert
23.10.2023;17:00;23.10.2023;17:15;0,082;-;Wahrer Wert
23.10.2023;17:15;23.10.2023;17:30;0,158;-;Wahrer Wert
23.10.2023;17:30;23.10.2023;17:45;0,175;-;Wahrer Wert
23.10.2023;17:45;23.10.2023;18:00;0,245;-;Wahrer Wert
23.10.2023;18:00;23.10.2023;18:15;0,290;-;Wahrer Wert
23.10.2023;18:15;23.10.2023;18:30;0,219;-;Wahrer Wert
23.10.2023;18:30;23.10.2023;18:45;0,321;-;Wahrer Wert
23.10.2023;18:45;23.10.2023;19:00;0,192;-;Wahrer Wert
23.10.2023;19:00;23.10.2023;19:15;0,183;-;Wahrer Wert
23.10.2023;19:15;23.10.2023;19:30;0,189;-;Wahrer Wert
23.10.2023;19:30;23.10.2023;19:45;0,202;-;Wahrer Wert
23.10.2023;19:45;23.10.2023;20:00;0,188;-;Wahrer Wert
23.10.2023;20:00;23.10.2023;20:15;0,209;-;Wahrer Wert
23.10.2023;20:15;23.10.2023;20:30;0,196;-;Wahrer Wert
23.10.2023;20:30;23.10.2023;20:45;0,204;-;Wahrer Wert
23.10.2023;20:45;23.10.2023;21:00;0,196;-;Wahrer Wert
23.10.2023;21:00;23.10.2023;21:15;0,196;-;Wahrer Wert
23.10.2023;21:15;23.10.2023;21:30;0,192;-;Wahrer Wert
23.10.2023;21:30;23.10.2023;21:45;0,193;-;Wahrer Wert
23.10.2023;21:45;23.10.2023;22:00;0,184;-;Wahrer Wert
23.10.2023;22:00;23.10.2023;22:15;0,176;-;Wahrer Wert
23.10.2023;22:15;23.10.2023;22:30;0,172;-;Wahrer Wert
23.10.2023;22:30;23.10.2023;22:45;0,170;-;Wahrer Wert
23.10.2023;22:45;23.10.2023;23:00;0,191;-;Wahrer Wert
23.10.2023;23:00;23.10.2023;23:15;0,181;-;Wahrer Wert
23.10.2023;23:15;23.10.2023;23:30;0,174;-;Wahrer Wert
23.10.2023;23:30;23.10.2023;23:45;0,172;-;Wahrer Wert
23.10.2023;23:45;24.10.2023;00:00;0,183;-;Wahrer Wert
24.10.2023;00:00;24.10.2023;00:15;0,185;-;Wahrer Wert
24.10.2023;00:15;24.10.2023;00:30;0,178;-;Wahrer Wert
